Year,Genre,Critic_Score,User_Score
1996,Racing      ,NA  ,NA  
1996,Racing      ,NA  ,NA  
1996,Racing      ,NA  ,NA  
1996,Racing      ,NA  ,NA  
1996,Racing      ,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,94.0,87.0
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Role-Playing,NA  ,NA  
1996,Shooter     ,NA  ,NA  
1996,Shooter     ,NA  ,NA  
1996,Shooter     ,NA  ,NA  
1996,Shooter     ,NA  ,NA  
1996,Shooter     ,NA  ,NA  
1996,Shooter     ,NA  ,NA  
1996,Simulation  ,NA  ,NA  
1996,Simulation  ,NA  ,NA  
1996,Simulation  ,NA  ,NA  
1996,Simulation  ,NA  ,NA  
1996,Simulation  ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Sports      ,NA  ,NA  
1996,Strategy    ,NA  ,NA  
1996,Strategy    ,NA  ,NA  
1996,Strategy    ,NA  ,NA  
1996,Strategy    ,NA  ,NA  
1997,Action      ,85.0,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,8.3 
1997,Action      ,87.0,88.0
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Action      ,NA  ,NA  
1997,Adventure   ,83.0,NA  
1997,Adventure   ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,83.0,79.0
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Fighting    ,NA  ,NA  
1997,Misc        ,NA  ,NA  
1997,Misc        ,NA  ,NA  
1997,Misc        ,NA  ,NA  
1997,Misc        ,NA  ,NA  
1997,Platform    ,NA  ,NA  
1997,Platform    ,NA  ,NA  
1997,Platform    ,NA  ,NA  
1997,Platform    ,NA  ,NA  
1997,Platform    ,NA  ,NA  
1997,Platform    ,93.0,94.0
1997,Platform    ,85.0,90  
1997,Platform    ,NA  ,NA  
1997,Puzzle      ,NA  ,NA  
1997,Puzzle      ,NA  ,NA  
1997,Puzzle      ,NA  ,NA  
1997,Puzzle      ,NA  ,NA  
1997,Racing      ,96.0,87.0
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Racing      ,NA  ,NA  
1997,Role-Playing,92.0,92.0
1997,Role-Playing,83.0,82.0
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,66.0,82.0
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Role-Playing,NA  ,NA  
1997,Shooter     ,NA  ,NA  
1997,Shooter     ,96.0,91.0
1997,Shooter     ,NA  ,NA  
1997,Shooter     ,NA  ,NA  
1997,Shooter     ,NA  ,NA  
1997,Shooter     ,NA  ,NA  
1997,Shooter     ,NA  ,NA  
1997,Shooter     ,NA  ,NA  
1997,Simulation  ,NA  ,NA  
1997,Simulation  ,NA  ,NA  
1997,Simulation  ,NA  ,NA  
1997,Simulation  ,86.0,83.0
1997,Simulation  ,83.0,82.0
1997,Simulation  ,NA  ,NA  
1997,Simulation  ,91.0,78.0
1997,Simulation  ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Sports      ,NA  ,NA  
1997,Strategy    ,NA  ,9   
1997,Strategy    ,NA  ,NA  
1997,Strategy    ,NA  ,NA  
1997,Strategy    ,NA  ,NA  
1997,Strategy    ,NA  ,NA  
1997,Strategy    ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,94.0,94.0
1998,Action      ,89.0,92.0
1998,Action      ,70.0,80  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,8.2 
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,NA  
1998,Action      ,NA  ,8.6 
1998,Action      ,NA  ,NA  
1998,Adventure   ,NA  ,NA  
1998,Adventure   ,NA  ,NA  
1998,Adventure   ,NA  ,NA  
1998,Adventure   ,NA  ,NA  
1998,Fighting    ,96.0,91.0
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,93.0,85.0
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Fighting    ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Misc        ,NA  ,NA  
1998,Platform    ,91.0,89.0
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,88.0,91.0
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Platform    ,NA  ,NA  
1998,Puzzle      ,NA  ,NA  
1998,Puzzle      ,NA  ,NA  
1998,Puzzle      ,NA  ,NA  
1998,Puzzle      ,NA  ,NA  
1998,Racing      ,88.0,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,88.0,92.0
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Racing      ,NA  ,NA  
1998,Role-Playing,NA  ,NA  
1998,Role-Playing,NA  ,NA  
1998,Role-Playing,81.0,89.0
1998,Role-Playing,84.0,84.0
1998,Role-Playing,81.0,85.0
1998,Role-Playing,80.0,85.0
1998,Role-Playing,NA  ,NA  
1998,Role-Playing,82.0,84.0
1998,Role-Playing,NA  ,NA  
1998,Role-Playing,NA  ,NA  
1998,Role-Playing,78.0,91.0
1998,Role-Playing,NA  ,NA  
1998,Shooter     ,92.0,86.0
1998,Shooter     ,NA  ,NA  
1998,Shooter     ,NA  ,NA  
1998,Shooter     ,NA  ,NA  
1998,Shooter     ,NA  ,NA  
1998,Shooter     ,NA  ,NA  
1998,Shooter     ,NA  ,NA  
1998,Simulation  ,NA  ,NA  
1998,Simulation  ,NA  ,NA  
1998,Simulation  ,NA  ,NA  
1998,Simulation  ,83.0,NA  
1998,Simulation  ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,94.0,87.0
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Sports      ,NA  ,NA  
1998,Strategy    ,NA  ,NA  
1998,Strategy    ,NA  ,8.3 
1998,Strategy    ,NA  ,NA  
1998,Strategy    ,NA  ,NA  
1998,Strategy    ,NA  ,NA  
1998,Strategy    ,NA  ,NA  
1998,Strategy    ,NA  ,NA  
1999,Action      ,87.0,81.0
1999,Action      ,NA  ,NA  
1999,Action      ,86.0,92.0
1999,Action      ,NA  ,NA  
1999,Action      ,77.0,79.0
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Action      ,NA  ,NA  
1999,Adventure   ,NA  ,NA  
1999,Adventure   ,NA  ,NA  
1999,Adventure   ,NA  ,NA  
1999,Adventure   ,88.0,94.0
1999,Adventure   ,55.0,NA  
1999,Adventure   ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Fighting    ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Misc        ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,90.0,88.0
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Platform    ,NA  ,NA  
1999,Puzzle      ,NA  ,NA  
1999,Racing      ,93.0,90  
1999,Racing      ,88.0,90  
1999,Racing      ,NA  ,NA  
1999,Racing      ,86.0,85.0
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,66.0,NA  
1999,Racing      ,78.0,85.0
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Racing      ,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,90.0,86.0
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,74.0,84.0
1999,Role-Playing,94.0,81.0
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,81.0,88.0
1999,Role-Playing,80.0,81.0
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,79.0,90  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Role-Playing,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Shooter     ,NA  ,NA  
1999,Simulation  ,NA  ,NA  
1999,Simulation  ,NA  ,NA  
1999,Simulation  ,NA  ,NA  
1999,Simulation  ,NA  ,NA  
1999,Simulation  ,69.0,NA  
1999,Simulation  ,82.0,84.0
1999,Simulation  ,NA  ,NA  
1999,Simulation  ,NA  ,NA  
1999,Simulation  ,NA  ,NA  
1999,Sports      ,92.0,92.0
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,65.0,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Sports      ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
1999,Strategy    ,NA  ,NA  
2000,Action      ,62.0,77.0
2000,Action      ,NA  ,NA  
2000,Action      ,NA  ,NA  
2000,Action      ,87.0,90  
2000,Action      ,NA  ,NA  
2000,Action      ,NA  ,NA  
2000,Action      ,78.0,77.0
2000,Action      ,86.0,90  
2000,Action      ,51.0,NA  
2000,Action      ,NA  ,NA  
2000,Action      ,66.0,80  
2000,Action      ,61.0,67.0
2000,Action      ,75.0,88.0
2000,Action      ,39.0,70  
2000,Action      ,77.0,87.0
2000,Action      ,NA  ,NA  
2000,Action      ,NA  ,NA  
2000,Action      ,NA  ,NA  
2000,Action      ,NA  ,NA  
2000,Adventure   ,NA  ,NA  
2000,Adventure   ,76.0,88.0
2000,Adventure   ,NA  ,NA  
2000,Fighting    ,85.0,85.0
2000,Fighting    ,NA  ,NA  
2000,Fighting    ,NA  ,NA  
2000,Fighting    ,NA  ,NA  
2000,Fighting    ,NA  ,NA  
2000,Fighting    ,64.0,79.0
2000,Fighting    ,75.0,NA  
2000,Fighting    ,NA  ,NA  
2000,Fighting    ,68.0,NA  
2000,Fighting    ,75.0,80  
2000,Fighting    ,84.0,85.0
2000,Fighting    ,NA  ,NA  
2000,Fighting    ,62.0,84.0
2000,Misc        ,68.0,82.0
2000,Misc        ,82.0,66.0
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Misc        ,NA  ,NA  
2000,Platform    ,91.0,88.0
2000,Platform    ,NA  ,NA  
2000,Platform    ,NA  ,NA  
2000,Platform    ,NA  ,NA  
2000,Platform    ,NA  ,NA  
2000,Platform    ,76.0,89.0
2000,Platform    ,54.0,53.0
2000,Platform    ,NA  ,NA  
2000,Puzzle      ,NA  ,NA  
2000,Puzzle      ,72.0,63.0
2000,Puzzle      ,NA  ,NA  
2000,Puzzle      ,NA  ,NA  
2000,Racing      ,78.0,78.0
2000,Racing      ,NA  ,NA  
2000,Racing      ,79.0,68.0
2000,Racing      ,76.0,89.0
2000,Racing      ,42.0,NA  
2000,Racing      ,NA  ,NA  
2000,Racing      ,90.0,87.0
2000,Racing      ,73.0,61.0
2000,Racing      ,43.0,NA  
2000,Racing      ,66.0,66.0
2000,Racing      ,NA  ,NA  
2000,Racing      ,NA  ,NA  
2000,Racing      ,51.0,46.0
2000,Racing      ,63.0,65.0
2000,Racing      ,NA  ,NA  
2000,Racing      ,62.0,NA  
2000,Role-Playing,NA  ,NA  
2000,Role-Playing,94.0,89.0
2000,Role-Playing,NA  ,NA  
2000,Role-Playing,NA  ,NA  
2000,Role-Playing,80.0,82.0
2000,Role-Playing,NA  ,NA  
2000,Role-Playing,92.0,83.0
2000,Role-Playing,NA  ,NA  
2000,Role-Playing,78.0,87.0
2000,Role-Playing,42.0,76.0
2000,Role-Playing,83.0,89.0
2000,Role-Playing,74.0,78.0
2000,Role-Playing,NA  ,NA  
2000,Shooter     ,NA  ,NA  
2000,Shooter     ,86.0,90  
2000,Shooter     ,77.0,68.0
2000,Shooter     ,81.0,80  
2000,Shooter     ,NA  ,NA  
2000,Simulation  ,78.0,84.0
2000,Simulation  ,58.0,81.0
2000,Sports      ,98.0,77.0
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,90.0,68.0
2000,Sports      ,93.0,83.0
2000,Sports      ,91.0,77.0
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,86.0,80  
2000,Sports      ,NA  ,NA  
2000,Sports      ,97.0,60  
2000,Sports      ,82.0,84.0
2000,Sports      ,73.0,NA  
2000,Sports      ,79.0,85.0
2000,Sports      ,85.0,81.0
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,88.0,77.0
2000,Sports      ,70.0,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,78.0,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,NA  ,NA  
2000,Sports      ,56.0,NA  
2000,Sports      ,NA  ,NA  
2000,Strategy    ,NA  ,NA  
2000,Strategy    ,NA  ,NA  
2000,Strategy    ,75.0,84.0
2000,Strategy    ,NA  ,NA  
2000,Strategy    ,NA  ,NA  
2000,Strategy    ,82.0,79.0
2000,Strategy    ,NA  ,NA  
2001,Action      ,97.0,85.0
2001,Action      ,96.0,87.0
2001,Action      ,64.0,75.0
2001,Action      ,78.0,85.0
2001,Action      ,94.0,85.0
2001,Action      ,86.0,82.0
2001,Action      ,84.0,84.0
2001,Action      ,NA  ,NA  
2001,Action      ,78.0,91.0
2001,Action      ,NA  ,NA  
2001,Action      ,NA  ,NA  
2001,Action      ,64.0,71.0
2001,Action      ,74.0,87.0
2001,Action      ,89.0,89.0
2001,Action      ,73.0,83.0
2001,Action      ,58.0,59.0
2001,Action      ,67.0,NA  
2001,Action      ,84.0,87.0
2001,Action      ,80.0,85.0
2001,Action      ,67.0,78.0
2001,Action      ,NA  ,NA  
2001,Action      ,69.0,78.0
2001,Action      ,44.0,70  
2001,Action      ,90.0,88.0
2001,Action      ,NA  ,NA  
2001,Action      ,NA  ,NA  
2001,Action      ,65.0,68.0
2001,Action      ,NA  ,NA  
2001,Adventure   ,73.0,NA  
2001,Adventure   ,NA  ,7.4 
2001,Adventure   ,NA  ,NA  
2001,Adventure   ,NA  ,NA  
2001,Adventure   ,68.0,67.0
2001,Adventure   ,NA  ,NA  
2001,Adventure   ,NA  ,NA  
2001,Fighting    ,92.0,91.0
2001,Fighting    ,NA  ,NA  
2001,Fighting    ,87.0,86.0
2001,Fighting    ,NA  ,NA  
2001,Fighting    ,NA  ,NA  
2001,Fighting    ,81.0,79.0
2001,Fighting    ,72.0,84.0
2001,Fighting    ,81.0,NA  
2001,Fighting    ,NA  ,NA  
2001,Fighting    ,82.0,82.0
2001,Misc        ,79.0,73.0
2001,Misc        ,NA  ,NA  
2001,Misc        ,72.0,60  
2001,Misc        ,70.0,69.0
2001,Misc        ,NA  ,NA  
2001,Misc        ,NA  ,NA  
2001,Misc        ,NA  ,NA  
2001,Misc        ,NA  ,NA  
2001,Misc        ,47.0,63.0
2001,Misc        ,NA  ,NA  
2001,Misc        ,NA  ,NA  
2001,Misc        ,NA  ,NA  
2001,Platform    ,84.0,78.0
2001,Platform    ,NA  ,NA  
2001,Platform    ,66.0,71.0
2001,Platform    ,90.0,87.0
2001,Platform    ,73.0,83.0
2001,Platform    ,88.0,89.0
2001,Platform    ,87.0,81.0
2001,Platform    ,74.0,80  
2001,Platform    ,32.0,46.0
2001,Platform    ,91.0,85.0
2001,Platform    ,NA  ,NA  
2001,Platform    ,84.0,87.0
2001,Platform    ,80.0,87.0
2001,Platform    ,65.0,69.0
2001,Platform    ,84.0,84.0
2001,Platform    ,64.0,NA  
2001,Platform    ,NA  ,NA  
2001,Platform    ,59.0,71.0
2001,Puzzle      ,79.0,78.0
2001,Puzzle      ,65.0,NA  
2001,Puzzle      ,87.0,79.0
2001,Puzzle      ,NA  ,NA  
2001,Racing      ,95.0,84.0
2001,Racing      ,93.0,83.0
2001,Racing      ,64.0,77.0
2001,Racing      ,80.0,79.0
2001,Racing      ,82.0,84.0
2001,Racing      ,85.0,82.0
2001,Racing      ,NA  ,NA  
2001,Racing      ,84.0,78.0
2001,Racing      ,91.0,84.0
2001,Racing      ,85.0,85.0
2001,Racing      ,57.0,76.0
2001,Racing      ,61.0,83.0
2001,Racing      ,86.0,85.0
2001,Racing      ,53.0,58.0
2001,Racing      ,34.0,53.0
2001,Racing      ,79.0,77.0
2001,Racing      ,84.0,82.0
2001,Racing      ,80.0,83.0
2001,Racing      ,63.0,86.0
2001,Racing      ,81.0,NA  
2001,Racing      ,76.0,83.0
2001,Racing      ,69.0,75.0
2001,Racing      ,50.0,53.0
2001,Racing      ,69.0,69.0
2001,Racing      ,61.0,57.0
2001,Role-Playing,92.0,87.0
2001,Role-Playing,91.0,93.0
2001,Role-Playing,NA  ,NA  
2001,Role-Playing,87.0,83.0
2001,Role-Playing,NA  ,NA  
2001,Role-Playing,87.0,91.0
2001,Role-Playing,58.0,83.0
2001,Role-Playing,NA  ,NA  
2001,Role-Playing,89.0,91.0
2001,Role-Playing,88.0,91.0
2001,Role-Playing,79.0,89.0
2001,Role-Playing,NA  ,NA  
2001,Role-Playing,NA  ,NA  
2001,Shooter     ,97.0,86.0
2001,Shooter     ,72.0,79.0
2001,Shooter     ,80.0,85.0
2001,Shooter     ,88.0,80  
2001,Shooter     ,89.0,83.0
2001,Shooter     ,48.0,66.0
2001,Shooter     ,78.0,74.0
2001,Shooter     ,87.0,86.0
2001,Shooter     ,71.0,75.0
2001,Shooter     ,59.0,68.0
2001,Shooter     ,NA  ,NA  
2001,Shooter     ,81.0,79.0
2001,Shooter     ,73.0,85.0
2001,Shooter     ,53.0,NA  
2001,Shooter     ,NA  ,NA  
2001,Simulation  ,89.0,91.0
2001,Simulation  ,87.0,89.0
2001,Simulation  ,74.0,79.0
2001,Simulation  ,90.0,86.0
2001,Simulation  ,85.0,79.0
2001,Simulation  ,84.0,80  
2001,Simulation  ,73.0,88.0
2001,Simulation  ,63.0,33.0
2001,Simulation  ,71.0,88.0
2001,Simulation  ,76.0,NA  
2001,Simulation  ,75.0,88.0
2001,Sports      ,97.0,75.0
2001,Sports      ,94.0,79.0
2001,Sports      ,85.0,89.0
2001,Sports      ,89.0,86.0
2001,Sports      ,70.0,74.0
2001,Sports      ,NA  ,NA  
2001,Sports      ,92.0,89.0
2001,Sports      ,87.0,83.0
2001,Sports      ,90.0,87.0
2001,Sports      ,88.0,80  
2001,Sports      ,81.0,81.0
2001,Sports      ,92.0,85.0
2001,Sports      ,95.0,75.0
2001,Sports      ,74.0,NA  
2001,Sports      ,85.0,75.0
2001,Sports      ,NA  ,NA  
2001,Sports      ,91.0,90  
2001,Sports      ,78.0,90  
2001,Sports      ,NA  ,NA  
2001,Sports      ,74.0,NA  
2001,Sports      ,64.0,87.0
2001,Sports      ,78.0,88.0
2001,Sports      ,82.0,58.0
2001,Sports      ,89.0,NA  
2001,Sports      ,78.0,76.0
2001,Sports      ,77.0,76.0
2001,Sports      ,87.0,86.0
2001,Sports      ,80.0,86.0
2001,Sports      ,81.0,88.0
2001,Sports      ,NA  ,NA  
2001,Sports      ,NA  ,NA  
2001,Sports      ,88.0,85.0
2001,Sports      ,76.0,81.0
2001,Sports      ,62.0,88.0
2001,Sports      ,76.0,75.0
2001,Sports      ,51.0,46.0
2001,Strategy    ,NA  ,NA  
2001,Strategy    ,89.0,87.0
2001,Strategy    ,NA  ,NA  
2001,Strategy    ,92.0,90  
2001,Strategy    ,NA  ,NA  
2001,Strategy    ,71.0,83.0
2002,Action      ,95.0,87.0
2002,Action      ,82.0,82.0
2002,Action      ,96.0,89.0
2002,Action      ,76.0,79.0
2002,Action      ,72.0,68.0
2002,Action      ,93.0,85.0
